"Product title","Product type","Day","Net items sold","Gross sales","Discounts","Returns","Net sales","Taxes","Total sales","New customers","Returning customers"
"(Z) Red Light Hat",,"2024-06-05",1,0,0,0,0,0,0,1,0
"(Z) HigherDOSE PEMF Pro Mat","Comp","2024-06-05",4,0,0,0,0,0,0,1,3
"PEMF Pro Mat Starter Kit","Rituals & Kits","2024-06-05",1,1399,0,0,1399,59.11,1458.11,1,0
"100% Organic Cotton Bath Robe","Tools & Accessories","2024-06-05",1,159,-23.85,0,135.15,9.46,144.61,1,0
"(Z) Infrared PEMF Go Mat","Comp","2024-06-05",1,0,0,0,0,0,0,1,0
"GO Mat Replacement Cord - US/Canada","Replacement Cord","2024-06-05",2,50,0,0,50,0,50,0,2
"HigherDOSE PEMF Pro Mat","PEMF","2024-06-05",8,12050,-1181.47,-1295,9573.53,703.23,10276.76,9,0
"Red Light Skin Starter Kit","Rituals & Kits","2024-06-05",1,1346,0,-673,673,67.29,740.29,2,0
"HigherDOSE Serotonin Soak Salt","Body Care","2024-06-06",10,414.9,-5.85,0,409.05,33.7,442.75,2,5
"Red Light Neck Enhancer","Face & Neck","2024-06-06",1,698,-115.17,-296.65,286.18,20.88,307.06,2,0
"PRO Mat Replacement Cord - US/Canada","Replacement Cord","2024-06-06",2,50,0,0,50,3.31,53.31,0,2
"(Z) HigherDOSE Serotonin Soak Salt","Comp","2024-06-06",1,0,0,0,0,0,0,0,1
"Red Light Hat","Hair Care","2024-06-06",5,2694,-215.52,-359.2,2119.28,143.15,2262.43,4,2
"SUPERCHARGE Copper Body Brush","Body Care","2024-06-06",4,276,-10.35,0,265.65,21.83,287.48,2,2
"Light-Activated Glow Serum","Face & Neck","2024-06-06",1,138,-10.35,-79,48.65,2.4,51.05,1,1
"(Z) Sauna Blanket Bag","Comp","2024-06-06",1,0,0,0,0,0,0,0,1
"Infrared PEMF Go Mat","PEMF","2024-06-06",4,4194,-419.4,-1238.45,2536.15,127.11,2663.26,5,1
"HigherDOSE Endorphin Oil","Body Care","2024-06-06",2,150,-11.25,0,138.75,7.02,145.77,0,2
"Sauna Blanket Bag","Tools & Accessories","2024-06-06",2,198,0,0,198,18.2,216.2,0,2
"Sauna Blanket Starter Kit","Rituals & Kits","2024-06-06",1,1598,0,-799,799,42.15,841.15,2,0
"(BLACK) Infrared Sauna Blanket - Replacement Cord","Replacement Cord","2024-06-06",0,0,0,-50,-50,0,-50,0,1
"Red Light Face Mask and Neck Enhancer Combo","Face & Neck","2024-06-06",0,1116,0,-1116,0,16.74,16.74,2,0
"(Z) Infrared Sauna Blanket","Comp","2024-06-06",3,0,0,0,0,0,0,1,2
"Daily Dose Ritual","Body Care","2024-06-06",-1,0,0,-109,-109,-6.54,-115.54,0,0
"Infrared Sauna Blanket Insert","Infrared Sauna","2024-06-06",2,353.82,-13.35,-290.2,50.27,-11.63,38.64,2,1
"HigherDOSE Red Light Face Mask","Face & Neck","2024-06-06",9,4530.73,-533.97,-1163.59,2833.17,162.88,2996.05,11,2
"(Z) Red Light Neck Enhancer","Comp","2024-06-06",2,0,0,0,0,0,0,1,1
"Bridal Bootcamp Detox Bundle - DELETE","HOLIDAY BUNDLE","2024-06-06",1,708,0,0,708,44.25,752.25,1,0
"(Z) HigherDOSE Red Light Face Mask","Comp","2024-06-06",24,0,0,0,0,0,0,4,20
"HigherDOSE Transdermal Magnesium Spray","Body Care","2024-06-06",5,175,-5.25,0,169.75,12.3,182.05,0,4
"LED RED Light Face Mask Hardware","Replacement Parts","2024-06-06",1,0,0,0,0,0,0,1,0
"High Maintenance Cleaner","Tools & Accessories","2024-06-06",3,207,-17.25,0,189.75,15.7,205.45,1,2
"Infrared Sauna Blanket","Infrared Sauna","2024-06-06",4,8252.14,-648.35,-4012.59,3591.2,313.64,3904.84,8,2
"Mask - Replacement Cord","Replacement Cord","2024-06-06",1,0,0,0,0,0,0,0,1
"PEMF Go Mat Starter Kit","Rituals & Kits","2024-06-06",1,749,0,0,749,52.43,801.43,1,0
"(Z) HigherDOSE Mat Cover","Comp","2024-06-06",1,0,0,0,0,0,0,0,1
"HigherDOSE Mat Cover","Tools & Accessories","2024-06-06",2,237,0,-67.15,169.85,13.24,183.09,3,0
"HigherDOSE Serotonin Soak Salt Mini","Body Care","2024-06-06",-1,0,0,0,0,0,0,0,0
"(Z) Infrared Sauna Blanket Insert ( All variants)","Comp","2024-06-06",2,0,0,0,0,0,0,0,1
"PEMF Pro Mat Starter Kit","Rituals & Kits","2024-06-06",1,1399,0,0,1399,115.42,1514.42,1,0
"(Z) Infrared PEMF Go Mat","Comp","2024-06-06",1,0,0,0,0,0,0,0,1
"Red Light Skin Starter Kit","Rituals & Kits","2024-06-06",0,1346,0,-1346,0,-14.3,-14.3,2,0
"HigherDOSE PEMF Pro Mat","PEMF","2024-06-06",5,11813,-1128.4,-4729.15,5955.45,382.35,6337.8,8,1
"GO Mat Replacement Cord - US/Canada","Replacement Cord","2024-06-06",1,0,0,0,0,0,0,0,1
"HigherDOSE Mat Cover","Tools & Accessories","2024-06-07",6,439.75,-23.52,0,416.23,20.61,436.84,3,2
"Best Seller Bundle","Rituals & Kits","2024-06-07",1,1999,0,0,1999,139.93,2138.93,1,0
"(Z) HigherDOSE PEMF Pro Mat","Comp","2024-06-07",4,0,0,0,0,0,0,3,1
"(Z) Red Light Hat",,"2024-06-07",1,0,0,0,0,0,0,0,1
"Red Light Neck Enhancer","Face & Neck","2024-06-07",3,1047,-104.7,0,942.3,80.16,1022.46,1,2
"PEMF Pro Mat Starter Kit","Rituals & Kits","2024-06-07",1,1399,0,0,1399,129.42,1528.42,1,0
"(Z) Infrared Sauna Blanket Insert ( All variants)","Comp","2024-06-07",3,0,0,0,0,0,0,2,1
"HigherDOSE Serotonin Soak Salt Mini","Body Care","2024-06-07",2,18,-18,0,0,0,0,0,2
"Red Light Skin Starter Kit","Rituals & Kits","2024-06-07",4,2692,0,0,2692,228.83,2920.83,4,0
"HigherDOSE PEMF Pro Mat","PEMF","2024-06-07",8,11948.43,-1125.02,-1295,9528.41,799.9,10328.31,9,0
"(Z) Infrared PEMF Go Mat","Comp","2024-06-07",2,0,0,0,0,0,0,1,1
"SUPERCHARGE Copper Body Brush","Body Care","2024-06-07",2,138,0,0,138,8.81,146.81,0,2
"Light-Activated Glow Serum","Face & Neck","2024-06-07",8,520.95,-27.6,0,493.35,38.77,532.12,4,2
"(Z) HigherDOSE Serotonin Soak Salt","Comp","2024-06-07",1,0,0,0,0,0,0,0,1
"Red Light Hat","Hair Care","2024-06-07",18,8531,-1189.85,-449,6892.15,540.22,7432.37,7,12
"HigherDOSE Serotonin Soak Salt","Body Care","2024-06-07",6,408.15,-75,0,333.15,14.64,347.79,0,4
"PRO Mat Replacement Cord - US/Canada","Replacement Cord","2024-06-07",1,0,0,0,0,0,0,0,1
"Sauna Blanket Bag","Tools & Accessories","2024-06-07",3,291.85,-29.7,0,262.15,12.53,274.68,2,1
"HigherDOSE Endorphin Oil","Body Care","2024-06-07",1,63.75,0,0,63.75,2.55,66.3,0,1
"Infrared PEMF Go Mat","PEMF","2024-06-07",4,3567.12,-397.56,-699,2470.56,168.08,2638.64,4,1
"(Z) HigherDOSE Red Light Face Mask","Comp","2024-06-07",21,0,0,0,0,0,0,5,17
"Infrared Sauna Blanket Insert","Infrared Sauna","2024-06-07",4,575,-35.38,-86.82,452.8,39.83,492.63,3,2
"HigherDOSE Red Light Face Mask","Face & Neck","2024-06-07",15,5584,-488.6,-237.32,4858.08,327.6,5185.68,12,4
"(Z) HIGH MAINTENANCE Cleaner (Refill)","Comp","2024-06-07",1,0,0,0,0,0,0,0,1
"Red Light Face Mask and Neck Enhancer Combo","Face & Neck","2024-06-07",3,1674,0,0,1674,101.84,1775.84,3,0
"(Z) Infrared Sauna Blanket","Comp","2024-06-07",5,0,0,0,0,0,0,3,2
"Infrared Sauna Blanket","Infrared Sauna","2024-06-07",17,12967,-1539.6,0,11427.4,843.42,12270.82,15,2
"LED RED Light Face Mask Hardware","Replacement Parts","2024-06-07",1,0,0,0,0,0,0,0,1
"High Maintenance Cleaner","Tools & Accessories","2024-06-07",4,255.3,-6.9,0,248.4,18.96,267.36,2,2
"Sauna Blanket Bag","Tools & Accessories","2024-06-08",4,390.73,-39.6,0,351.13,17.42,368.55,2,1
"Sauna Blanket Starter Kit","Rituals & Kits","2024-06-08",0,799,0,-799,0,-12.99,-12.99,1,0
"Infrared PEMF Go Mat","PEMF","2024-06-08",6,4371,-423.12,0,3947.88,281.61,4229.49,3,3
"HigherDOSE Endorphin Oil","Body Care","2024-06-08",1,63.75,0,0,63.75,4.47,68.22,0,1
"High Maintenance Cleaner (Refill)","Accessories","2024-06-08",1,58.65,0,0,58.65,2.35,61,0,1
"Red Light Hat","Hair Care","2024-06-08",33,16613,-2379.7,-1751.1,12482.2,960.32,13442.52,15,21
"SUPERCHARGE Copper Body Brush","Body Care","2024-06-08",3,202.67,-13.8,0,188.87,8.99,197.86,1,2
"Light-Activated Glow Serum","Face & Neck","2024-06-08",2,276,-31.05,-141.1,103.85,8.47,112.32,3,1
"HigherDOSE Serotonin Soak Salt","Body Care","2024-06-08",4,270.15,0,0,270.15,21.94,292.09,0,4
"Infrared Sauna Blanket","Infrared Sauna","2024-06-08",6,8297.17,-931.24,-3700.18,3665.75,65.03,3730.78,9,2
"High Maintenance Cleaner","Tools & Accessories","2024-06-08",1,69,0,0,69,5.35,74.35,1,0
"Infrared Sauna Blanket Insert","Infrared Sauna","2024-06-08",13,1506,-134.5,-71.2,1300.3,100.28,1400.58,6,6
"HigherDOSE Red Light Face Mask","Face & Neck","2024-06-08",3,4147.73,-734.68,-2742,671.05,67.75,738.8,8,4
"Bridal Bootcamp Detox Bundle - DELETE","HOLIDAY BUNDLE","2024-06-08",1,708,0,0,708,0,708,0,1
"(Z) HigherDOSE Red Light Face Mask","Comp","2024-06-08",21,0,0,0,0,0,0,8,14
"(BLACK) Infrared Sauna Blanket - Replacement Cord","Replacement Cord","2024-06-08",-1,0,0,-50,-50,0,-50,0,0
"(Z) Infrared Sauna Blanket","Comp","2024-06-08",8,0,0,0,0,0,0,2,6
"Red Light Face Mask and Neck Enhancer Combo","Face & Neck","2024-06-08",-1,1116,0,-1674,-558,-46.88,-604.88,2,0
"(Z) HigherDOSE PEMF Pro Mat","Comp","2024-06-08",1,0,0,0,0,0,0,0,1
"(Z) HigherDOSE Oxytocin Oil ( Sample pouches card)","Comp","2024-06-08",1,0,0,0,0,0,0,0,0
"Daily Dose Ritual","Body Care","2024-06-08",2,218,0,0,218,16.35,234.35,0,1
"Best Seller Bundle","Rituals & Kits","2024-06-08",0,1999,0,-1999,0,0,0,1,0
"HigherDOSE Mat Cover","Tools & Accessories","2024-06-08",2,296,-39.5,-130.35,126.15,7.62,133.77,1,2
"Red Light Skin Starter Kit","Rituals & Kits","2024-06-08",-1,0,0,-673,-673,-59.73,-732.73,0,0
"(Z) Glow Serum","Comp","2024-06-08",-1,0,0,0,0,0,0,0,0
"HigherDOSE PEMF Pro Mat","PEMF","2024-06-08",2,9302,-1471.9,-5773.9,2056.2,266.34,2322.54,7,0
"Red Light Neck Enhancer","Face & Neck","2024-06-08",2,1047,-139.6,-296.65,610.75,50.2,660.95,0,3
"PEMF Pro Mat Starter Kit","Rituals & Kits","2024-06-08",-1,0,0,-1399,-1399,-83.94,-1482.94,0,0
"(Z) Infrared Sauna Blanket Insert ( All variants)","Comp","2024-06-08",1,0,0,0,0,0,0,0,1
"(TAN) Infrared Sauna Blanket - Replacement Cord","Replacement Cord","2024-06-09",1,0,0,0,0,0,0,0,1
"HigherDOSE Mat Cover","Tools & Accessories","2024-06-09",8,632,-39.5,0,592.5,47.16,639.66,3,1
"Best Seller Bundle","Rituals & Kits","2024-06-09",1,1999,0,0,1999,119.94,2118.94,1,0
"GO Mat Replacement Cord - US/Canada","Replacement Cord","2024-06-09",1,50,0,0,50,0,50,0,1
"Red Light Skin Starter Kit","Rituals & Kits","2024-06-09",3,2019,0,0,2019,134.6,2153.6,1,2
"HigherDOSE PEMF Pro Mat","PEMF","2024-06-09",12,17553.98,-1723.04,-1165.5,14665.44,872.17,15537.61,12,1
"(Z) SUPERCHARGE Copper Body Brush","Comp","2024-06-09",1,0,0,0,0,0,0,0,1
"PEMF Pro Mat Starter Kit","Rituals & Kits","2024-06-09",1,1399,0,0,1399,127.66,1526.66,1,0
"HigherDOSE Endorphin Oil","Body Care","2024-06-09",4,300,-45,0,255,17.2,272.2,0,3
"Infrared PEMF Go Mat","PEMF","2024-06-09",9,7091.21,-1019.88,-758,5313.33,490.62,5803.95,5,5
"Sauna Blanket Bag","Tools & Accessories","2024-06-09",2,198,-29.7,0,168.3,15.64,183.94,1,1
"Sauna Blanket Starter Kit","Rituals & Kits","2024-06-09",4,3196,0,0,3196,244.71,3440.71,4,0
"(Z) HIGH MAINTENANCE Cleaner","Comp","2024-06-09",1,0,0,0,0,0,0,0,1
"HigherDOSE Serotonin Soak Salt","Body Care","2024-06-09",2,138,-5.85,0,132.15,3.15,135.3,0,2
"Red Light Neck Enhancer","Face & Neck","2024-06-09",5,1745,-191.95,0,1553.05,131.35,1684.4,3,2
"SUPERCHARGE Copper Body Brush","Body Care","2024-06-09",5,345,-37.95,0,307.05,23.33,330.38,2,3
"Light-Activated Glow Serum","Face & Neck","2024-06-09",8,690,-134.55,-134.3,421.15,21.06,442.21,4,4
"Red Light Hat","Hair Care","2024-06-09",51,22899,-3996.1,0,18902.9,1367.77,20270.67,17,34
"Infrared Sauna Blanket Colored Insert","Accessories","2024-06-09",2,178,0,0,178,10.24,188.24,1,1
"High Maintenance Cleaner","Tools & Accessories","2024-06-09",2,138,-10.35,0,127.65,9.83,137.48,0,2
"Infrared Sauna Blanket","Infrared Sauna","2024-06-09",12,9846.68,-889.14,-594.15,8363.39,775.41,9138.8,10,3
"Mask - Replacement Cord","Replacement Cord","2024-06-09",3,150,0,0,150,7.98,157.98,2,1
"(BLACK) Infrared Sauna Blanket - Replacement Cord","Replacement Cord","2024-06-09",2,50,0,0,50,0,50,0,2
"(Z) Infrared Sauna Blanket","Comp","2024-06-09",4,0,0,0,0,0,0,0,4
"Red Light Face Mask and Neck Enhancer Combo","Face & Neck","2024-06-09",7,3914.81,0,0,3914.81,239.26,4154.07,6,1
"(Z) HigherDOSE Red Light Face Mask","Comp","2024-06-09",19,0,0,0,0,0,0,4,15
"HigherDOSE Transdermal Magnesium Spray","Body Care","2024-06-09",5,175,-31.5,0,143.5,11.74,155.24,1,3
"Infrared Sauna Blanket Insert","Infrared Sauna","2024-06-09",11,1244.38,-126.3,0,1118.08,94.7,1212.78,6,3
"HigherDOSE Red Light Face Mask","Face & Neck","2024-06-09",22,7659.6,-921.52,0,6738.08,406.05,7144.13,19,3
"Bridal Bootcamp Detox Bundle - DELETE","HOLIDAY BUNDLE","2024-06-09",1,708,0,0,708,44.25,752.25,1,0
"High Maintenance Cleaner","Tools & Accessories","2024-06-10",5,345,0,0,345,26.22,371.22,3,1
"Infrared Sauna Blanket Colored Insert","Accessories","2024-06-10",2,178,0,0,178,13.79,191.79,1,1
"Infrared Sauna Blanket","Infrared Sauna","2024-06-10",22,18029.58,-1287.63,-1153.35,15588.6,1130.21,16718.81,22,2
"(Z) Infrared Sauna Blanket","Comp","2024-06-10",3,0,0,0,0,0,0,1,2
"Red Light Face Mask and Neck Enhancer Combo","Face & Neck","2024-06-10",4,3348,0,-1116,2232,161.55,2393.55,5,1
"Infrared Sauna Blanket Insert","Infrared Sauna","2024-06-10",11,1369,-104.05,0,1264.95,96.06,1361.01,7,3
"HigherDOSE Red Light Face Mask","Face & Neck","2024-06-10",9,4124.11,-347.67,-942.3,2834.14,247.39,3081.53,7,5
"Bridal Bootcamp Detox Bundle - DELETE","HOLIDAY BUNDLE","2024-06-10",2,1416,0,0,1416,117.71,1533.71,2,0
"(Z) HigherDOSE Red Light Face Mask","Comp","2024-06-10",7,0,0,0,0,0,0,3,4
"Infrared PEMF Go Mat","PEMF","2024-06-10",11,7807,-349.5,0,7457.5,476.39,7933.89,11,0
"(Z) Sauna Blanket Bag","Comp","2024-06-10",1,0,0,0,0,0,0,0,1
"Sauna Blanket Starter Kit","Rituals & Kits","2024-06-10",1,799,0,0,799,33.96,832.96,1,0
"HigherDOSE Serotonin Soak Salt","Body Care","2024-06-10",12,538.05,-47.62,0,490.43,33.34,523.77,1,7
"Red Light Hat","Hair Care","2024-06-10",12,5837,-808.2,-404.1,4624.7,335.91,4960.61,7,6
"Light-Activated Glow Serum","Face & Neck","2024-06-10",7,472.65,-45.19,0,427.46,32.39,459.85,5,2
"SUPERCHARGE Copper Body Brush","Body Care","2024-06-10",1,69,0,0,69,5.6,74.6,1,0
"HigherDOSE PEMF Pro Mat","PEMF","2024-06-10",11,19741,-1734.2,-4805.75,13201.05,884.28,14085.33,10,4
"GO Mat Replacement Cord - US/Canada","Replacement Cord","2024-06-10",2,0,0,0,0,0,0,1,1
"(Z) SUPERCHARGE Copper Body Brush","Comp","2024-06-10",20,0,0,0,0,0,0,1,0
"Red Light Neck Enhancer","Face & Neck","2024-06-10",1,698,-34.9,-224.1,439,23.87,462.87,1,1
"PEMF Pro Mat Starter Kit","Rituals & Kits","2024-06-10",-1,0,0,-1399,-1399,-115.42,-1514.42,0,0
"(TAN) Infrared Sauna Blanket - Replacement Cord","Replacement Cord","2024-06-10",1,0,0,0,0,0,0,0,1
"PEMF Go Mat Starter Kit","Rituals & Kits","2024-06-10",3,2247,0,0,2247,191.94,2438.94,0,3
"Best Seller Bundle","Rituals & Kits","2024-06-10",1,1999,0,0,1999,164.92,2163.92,1,0
"HigherDOSE Mat Cover","Tools & Accessories","2024-06-10",4,632,-105.35,-284.4,242.25,21.84,264.09,2,2
"Daily Dose Ritual","Body Care","2024-06-10",1,109,0,0,109,11.17,120.17,1,0
"Red Light Skin Starter Kit","Rituals & Kits","2024-06-11",1,673,0,0,673,59.9,732.9,1,0
"HigherDOSE PEMF Pro Mat","PEMF","2024-06-11",17,24954.06,-2937.51,-2251.93,19764.62,1100.35,20864.97,18,1
"PEMF Pro Mat Starter Kit","Rituals & Kits","2024-06-11",1,1399,0,0,1399,83.94,1482.94,1,0
"(Z) SUPERCHARGE Copper Body Brush","Comp","2024-06-11",8,0,0,0,0,0,0,0,0
"(TAN) Infrared Sauna Blanket - Replacement Cord","Replacement Cord","2024-06-11",1,50,0,0,50,0,50,0,1
"HigherDOSE Mat Cover","Tools & Accessories","2024-06-11",4,305.28,-33.39,0,271.89,8.22,280.11,2,2
"PEMF Go Mat Starter Kit","Rituals & Kits","2024-06-11",1,749,0,0,749,60.29,809.29,0,1
"Infrared Sauna Blanket","Infrared Sauna","2024-06-11",5,7623,-580.4,-2721.75,4320.85,259,4579.85,6,3
"Mask - Replacement Cord","Replacement Cord","2024-06-11",3,0,0,0,0,0,0,0,3
"Infrared Sauna Blanket Colored Insert","Accessories","2024-06-11",-1,0,0,-219,-219,-19.44,-238.44,0,0
"(Z) HigherDOSE Red Light Face Mask","Comp","2024-06-11",13,0,0,0,0,0,0,5,10
"Infrared Sauna Blanket Insert","Infrared Sauna","2024-06-11",2,397,-52.77,-170.4,173.83,18.7,192.53,3,0
"(Z) Red Light Neck Enhancer","Comp","2024-06-11",1,0,0,0,0,0,0,0,1
"HigherDOSE Red Light Face Mask","Face & Neck","2024-06-11",8,4505.31,-418.8,-1500.7,2585.81,208.41,2794.22,12,1
"Bridal Bootcamp Detox Bundle - DELETE","HOLIDAY BUNDLE","2024-06-11",3,2124,0,0,2124,143.37,2267.37,3,0
"(BLACK) Infrared Sauna Blanket - Replacement Cord","Replacement Cord","2024-06-11",1,0,0,-50,-50,0,-50,0,2
"(Z) Infrared Sauna Blanket","Comp","2024-06-11",1,0,0,0,0,0,0,0,1
"Red Light Face Mask and Neck Enhancer Combo","Face & Neck","2024-06-11",0,558,0,-558,0,49.52,49.52,1,0
"Sauna Blanket Bag","Tools & Accessories","2024-06-11",3,297,-29.7,0,267.3,19.73,287.03,1,2
"Sauna Blanket Starter Kit","Rituals & Kits","2024-06-11",4,3196,0,0,3196,265.49,3461.49,4,0
"Infrared PEMF Go Mat","PEMF","2024-06-11",5,7984,-719.65,-3507.25,3757.1,223.71,3980.81,6,5
"Light-Activated Glow Serum","Face & Neck","2024-06-11",2,207,-6.9,-79,121.1,13.17,134.27,1,2
"Red Light Neck Enhancer","Face & Neck","2024-06-11",1,1047,-52.35,-569.51,425.14,62,487.14,2,1
"(Z) HigherDOSE Serotonin Soak Salt","Comp","2024-06-11",37,0,0,0,0,0,0,0,0
"Red Light Hat","Hair Care","2024-06-11",20,9429,-706.15,-359.2,8363.65,630.6,8994.25,7,14
"HigherDOSE Serotonin Soak Salt","Body Care","2024-06-11",1,84.15,0,0,84.15,7.07,91.22,0,1
"Infrared Sauna Blanket Insert","Infrared Sauna","2024-06-12",3,267,-26.7,0,240.3,18.14,258.44,2,1
"(Z) Red Light Neck Enhancer","Comp","2024-06-12",2,0,0,0,0,0,0,1,1
"HigherDOSE Red Light Face Mask","Face & Neck","2024-06-12",13,4537,-471.15,0,4065.85,265.92,4331.77,9,4
"Daily Dose Ritual","Body Care","2024-06-12",1,109,0,0,109,10.9,119.9,1,0
"(Z) HigherDOSE Red Light Face Mask","Comp","2024-06-12",24,0,0,0,0,0,0,8,15
"HigherDOSE Transdermal Magnesium Spray","Body Care","2024-06-12",1,35,0,0,35,2.11,37.11,0,1
"(BLACK) Infrared Sauna Blanket - Replacement Cord","Replacement Cord","2024-06-12",1,0,0,0,0,0,0,0,1
"(Z) Infrared Sauna Blanket","Comp","2024-06-12",1,0,0,0,0,0,0,0,1
"Infrared Sauna Blanket","Infrared Sauna","2024-06-12",14,11709.24,-847.63,-1408.2,9453.41,639.58,10092.99,12,3
"Mask - Replacement Cord","Replacement Cord","2024-06-12",2,0,0,0,0,0,0,0,2
"High Maintenance Cleaner","Tools & Accessories","2024-06-12",1,69,-10.35,0,58.65,5.21,63.86,0,1
"(Z) HigherDOSE Serotonin Soak Salt","Comp","2024-06-12",2,0,0,0,0,0,0,0,2
"Red Light Neck Enhancer","Face & Neck","2024-06-12",1,349,0,0,349,30.98,379.98,0,1
"High Maintenance Cleaner (Refill)","Accessories","2024-06-12",2,117.3,0,0,117.3,9.09,126.39,0,1
"Red Light Hat","Hair Care","2024-06-12",16,7184,-754.32,0,6429.68,434.69,6864.37,10,6
"Light-Activated Glow Serum","Face & Neck","2024-06-12",2,207,-17.25,-71.1,118.65,5,123.65,1,2
"SUPERCHARGE Copper Body Brush","Body Care","2024-06-12",1,69,-10.35,0,58.65,3.81,62.46,1,0
"eGift Card","Gift Card","2024-06-12",1,150,0,0,150,0,150,1,0
"HigherDOSE Serotonin Soak Salt","Body Care","2024-06-12",5,183.3,-3.9,0,179.4,13.26,192.66,3,2
"Sauna Blanket Bag","Tools & Accessories","2024-06-12",1,99,-14.85,0,84.15,6.77,90.92,1,0
"Sauna Blanket Starter Kit","Rituals & Kits","2024-06-12",3,2397,0,0,2397,179.78,2576.78,2,1
"Infrared PEMF Go Mat","PEMF","2024-06-12",6,4253,-390.35,0,3862.65,266.95,4129.6,4,2
"HigherDOSE Endorphin Oil","Body Care","2024-06-12",1,75,0,0,75,4.51,79.51,0,1
"PEMF Pro Mat Starter Kit","Rituals & Kits","2024-06-12",-1,0,0,-1399,-1399,-129.42,-1528.42,0,0
"(Z) SUPERCHARGE Copper Body Brush","Comp","2024-06-12",1,0,0,0,0,0,0,1,0
"(Z) Infrared Sauna Blanket Insert ( All variants)","Comp","2024-06-12",1,0,0,0,0,0,0,0,1
"Red Light Skin Starter Kit","Rituals & Kits","2024-06-12",-1,0,0,-673,-673,-62.26,-735.26,0,0
"HigherDOSE PEMF Pro Mat","PEMF","2024-06-12",11,15619,-2019.1,-1295,12304.9,899.22,13204.12,11,1
"Best Seller Bundle","Rituals & Kits","2024-06-12",-1,0,0,-1999,-1999,-177.42,-2176.42,0,0
"(Z) Red Light Hat",,"2024-06-12",1,0,0,0,0,0,0,0,1
"(Z) HigherDOSE Oxytocin Oil ( Sample pouches card)","Comp","2024-06-12",2,0,0,0,0,0,0,1,1
"(TAN) Infrared Sauna Blanket - Replacement Cord","Replacement Cord","2024-06-12",2,50,0,0,50,4,54,1,1
"(Z) SUPERCHARGE Copper Body Brush","Comp","2024-06-13",1,0,0,0,0,0,0,0,1
"Red Light Neck Enhancer","Face & Neck","2024-06-13",2,698,-87.25,0,610.75,55.16,665.91,0,2
"PEMF Pro Mat Starter Kit","Rituals & Kits","2024-06-13",3,4197,-559.6,0,3637.4,325.97,3963.37,1,1
"(Z) Infrared PEMF Go Mat","Comp","2024-06-13",1,0,0,0,0,0,0,1,0
"Red Light Skin Starter Kit","Rituals & Kits","2024-06-13",1,673,-134.6,0,538.4,46.44,584.84,0,1
"HigherDOSE PEMF Pro Mat","PEMF","2024-06-13",9,11813,-529.85,0,11283.15,866.7,12149.85,8,1
"HigherDOSE Mat Cover","Tools & Accessories","2024-06-13",1,79,-7.9,0,71.1,4.9,76,1,0
"PEMF Go Mat Starter Kit","Rituals & Kits","2024-06-13",1,749,0,0,749,71.15,820.15,1,0
"Best Seller Bundle","Rituals & Kits","2024-06-13",1,1999,0,0,1999,139.93,2138.93,1,0
"(TAN) Infrared Sauna Blanket - Replacement Cord","Replacement Cord","2024-06-13",2,50,0,0,50,0,50,1,1
"(GWP) Infrared Sauna Blanket Colored Insert","Accessories","2024-06-13",1,0,0,0,0,0,0,0,1
"(BLACK) Infrared Sauna Blanket - Replacement Cord","Replacement Cord","2024-06-13",1,0,0,0,0,0,0,1,0
"Red Light Face Mask and Neck Enhancer Combo","Face & Neck","2024-06-13",5,2790,-50,0,2740,184.71,2924.71,5,0
"(Z) Infrared Sauna Blanket","Comp","2024-06-13",2,0,0,0,0,0,0,1,1
"(Z) HigherDOSE Red Light Face Mask","Comp","2024-06-13",17,0,0,0,0,0,0,3,14
"HigherDOSE Transdermal Magnesium Spray","Body Care","2024-06-13",1,35,0,0,35,3.11,38.11,1,0
"Infrared Sauna Blanket Insert","Infrared Sauna","2024-06-13",7,883,-57.15,0,825.85,66.42,892.27,3,4
"HigherDOSE Red Light Face Mask","Face & Neck","2024-06-13",7,3141,-261.75,-575.85,2303.4,161.07,2464.47,9,0
"Bridal Bootcamp Detox Bundle - DELETE","HOLIDAY BUNDLE","2024-06-13",1,708,0,0,708,49.56,757.56,1,0
"High Maintenance Cleaner","Tools & Accessories","2024-06-13",2,138,-6.9,0,131.1,9.3,140.4,1,1
"Infrared Sauna Blanket","Infrared Sauna","2024-06-13",7,6682,-515.7,-1408.2,4758.1,351.42,5109.52,7,2
"Biohacker's Bath Bundle","HOLIDAY BUNDLE","2024-06-13",1,249,0,0,249,13.7,262.7,0,1
"Light-Activated Glow Serum","Face & Neck","2024-06-13",2,207,-41.4,-79,86.6,2.39,88.99,1,1
"(Z) HigherDOSE Transdermal Magnesium Spray","Comp","2024-06-13",2,0,0,0,0,0,0,0,2
"(Z) HigherDOSE Serotonin Soak Salt","Comp","2024-06-13",5,0,0,0,0,0,0,1,2
"Red Light Hat","Hair Care","2024-06-13",2,1347,-148.17,-359.2,839.63,52.44,892.07,0,3
"HigherDOSE Endorphin Oil","Body Care","2024-06-13",1,75,-13.5,0,61.5,4.31,65.81,1,0
"Infrared PEMF Go Mat","PEMF","2024-06-13",10,8624,-690.6,-1153.35,6780.05,479.38,7259.43,8,3
"Sauna Blanket Starter Kit","Rituals & Kits","2024-06-13",7,5593,-159.8,0,5433.2,431.7,5864.9,6,1
"Sauna Blanket Starter Kit","Rituals & Kits","2024-06-14",2,1598,0,0,1598,83.9,1681.9,2,0
